split,original_id,source_docs,source_link_count,linked_doc_count,support_titles_in_linked_docs_count,support_titles_in_linked_docs_rate
train,5a83ab355542990548d0b218,10,35,17,1,0.5
train,5a83b1e75542990548d0b220,10,53,42,2,1.0
train,5a83bfc8554299123d8c21a1,10,61,48,1,0.5
train,5a83c3275542996488c2e4be,10,27,23,1,0.5
train,5a83c9445542992ef85e2360,10,32,21,1,0.5
train,5a83c9e45542992ef85e2361,10,38,33,1,0.5
train,5a83cce95542996488c2e4d6,10,28,16,0,0.0
train,5a83d0845542996488c2e4e6,10,32,27,1,0.5
train,5a83d0ed5542996488c2e4e7,10,44,26,1,0.5
train,5a83d42d5542992ef85e2375,10,46,33,1,0.5
train,5a83d7d05542992ef85e237a,10,60,36,1,0.5
train,5a83e98e5542992ef85e2387,10,48,32,1,0.5
train,5a83ed9b55429933447460b8,10,37,10,1,0.5
train,5a83ef745542996488c2e4f8,10,44,28,1,0.5
train,5a83f07455429933447460be,10,88,43,1,0.5
train,5a8408a9554299123d8c21d3,10,40,32,1,0.5
train,5a840a9e5542992ef85e2397,10,51,33,1,0.5
train,5a841b215542990548d0b25b,10,43,31,1,0.5
train,5a842f705542996488c2e4fc,10,65,39,1,0.5
train,5a8430335542996488c2e500,10,51,21,1,0.5
train,5a8434445542996488c2e517,10,49,27,1,0.5
train,5a843b045542996488c2e518,10,56,35,1,0.5
train,5a843cf35542996488c2e51b,10,53,37,1,0.5
train,5a843de75542992ef85e23b4,10,53,26,1,0.5
train,5a843f305542996488c2e51d,10,51,42,1,0.5
train,5a844fd35542990548d0b274,10,51,30,1,0.5
train,5a84524a554299123d8c2203,10,62,37,2,1.0
train,5a84564c5542990548d0b288,10,24,23,0,0.0
train,5a8456ef5542990548d0b289,10,81,53,1,0.5
train,5a84574455429933447460e6,10,107,62,1,0.5
train,5a8457835542990548d0b28a,10,59,40,1,0.5
train,5a8459aa5542996488c2e51e,10,34,25,0,0.0
train,5a845b2d5542996488c2e520,10,40,30,2,1.0
train,5a845d735542996488c2e52e,10,29,26,1,0.5
train,5a845e9055429933447460ec,10,71,33,1,0.5
train,5a8460d5554299123d8c2229,10,27,20,2,1.0
train,5a8463545542990548d0b2a3,10,42,26,2,1.0
train,5a8463945542992ef85e23d9,10,60,39,2,1.0
train,5a8463d05542990548d0b2a5,10,45,36,0,0.0
train,5a8466a75542993344746108,10,59,38,0,0.0
train,5a8468c95542990548d0b2b1,10,30,22,0,0.0
train,5a846acc5542993344746117,10,40,29,1,0.5
train,5a846da0554299334474611e,10,51,40,1,0.5
train,5a847e0a5542990548d0b2c3,10,26,22,1,0.5
train,5a847e805542993344746140,10,41,27,1,0.5
train,5a847edd554299123d8c2272,10,48,35,0,0.0
train,5a84800f554299123d8c2276,10,55,36,1,0.5
train,5a84807d554299123d8c2278,10,87,32,1,0.5
train,5a8481945542997175ce1ed3,10,22,16,0,0.0
train,5a8482e55542997175ce1edc,10,51,40,0,0.0
train,5a8483b45542992a431d1a40,10,33,17,0,0.0
train,5a8484495542997175ce1ee8,10,48,34,2,1.0
train,5a8485fa5542992a431d1a41,10,26,22,1,0.5
train,5a84873e5542997175ce1eec,10,69,36,1,0.5
train,5a8488f45542992a431d1a47,10,42,29,0,0.0
train,5a848a685542997b5ce3feae,10,72,47,0,0.0
train,5a848a725542990548d0b2c7,10,64,46,1,0.5
train,5a848b5c5542997175ce1ef2,10,51,41,0,0.0
train,5a848eff5542990548d0b2cd,10,37,27,1,0.5
train,5a84973e5542992a431d1a67,10,42,27,1,0.5
train,5a84992e5542992a431d1a6d,10,49,16,1,0.5
train,5a849c1b5542997175ce1ef9,10,45,32,1,0.5
train,5a84a1c85542992a431d1a7c,10,39,30,1,0.5
train,5a84a5dc5542992a431d1a82,10,60,22,0,0.0
train,5a84a65d5542992a431d1a83,10,42,28,1,0.5
train,5a84a7f95542992a431d1a85,10,73,35,0,0.0
train,5a84a8ce5542997175ce1f1c,10,37,18,1,0.5
train,5a84a97f5542992a431d1a87,10,31,25,1,0.5
train,5a84abaf5542997b5ce3ff06,10,70,30,1,0.5
train,5a84ac585542991dd0999d72,10,48,27,1,0.5
train,5a84aca95542992a431d1a89,10,51,32,1,0.5
train,5a84af3e5542991dd0999d7c,10,72,34,2,1.0
train,5a84afdc5542991dd0999d81,10,51,35,2,1.0
train,5a84b0705542991dd0999d86,10,44,36,1,0.5
train,5a84b2995542994c784dda11,10,63,49,0,0.0
train,5a84b5ac5542991dd0999da4,10,50,36,0,0.0
train,5a84b5f05542991dd0999da5,10,43,29,1,0.5
train,5a84b6e15542991dd0999daa,10,51,34,1,0.5
train,5a84b6ed5542994c784dda18,10,51,36,2,1.0
train,5a84bda45542992a431d1a96,10,23,17,0,0.0
train,5a84be095542992a431d1a97,10,35,28,1,0.5
train,5a84be845542991dd0999dcf,10,40,29,0,0.0
train,5a84c01e5542991dd0999dd6,10,38,20,0,0.0
train,5a84c0885542994c784dda28,10,37,20,1,0.5
train,5a84c4135542994c784dda31,10,54,26,2,1.0
train,5a84c4bb5542991dd0999dec,10,37,23,1,0.5
train,5a84c5545542991dd0999dee,10,35,24,1,0.5
train,5a84c66a5542994c784dda45,10,59,51,1,0.5
train,5a84c6df5542997b5ce3ff61,10,9,9,1,0.5
train,5a84c6e65542994c784dda48,10,103,58,1,0.5
train,5a84c89a5542992a431d1a9c,10,33,26,1,0.5
train,5a84cb255542991dd0999dfa,10,42,17,1,0.5
train,5a84cd4b5542991dd0999dfe,10,47,26,1,0.5
train,5a84cf175542992a431d1aa2,10,62,37,2,1.0
train,5a84d2775542994c784dda5f,10,73,43,0,0.0
train,5a84d2ea5542992a431d1aa8,10,27,18,1,0.5
train,5a84d4555542992a431d1aac,10,61,33,0,0.0
train,5a84de255542991dd0999e06,10,31,21,2,1.0
train,5a84de5f5542991dd0999e07,10,32,16,1,0.5
train,5a84e0a45542991dd0999e11,10,55,36,2,1.0
train,5a84e1095542997175ce1f25,10,48,27,1,0.5
train,5a84e21d5542997b5ce3ff7c,10,47,33,2,1.0
train,5a84e61b5542997b5ce3ff86,10,66,41,2,1.0
train,5a84ed765542994c784dda8b,10,42,32,1,0.5
train,5a84edf65542994c784dda8d,10,66,36,1,0.5
train,5a84ee4c5542997175ce1f2b,10,46,35,1,0.5
train,5a84eecd5542994c784dda8e,10,34,17,1,0.5
train,5a84f4c75542997175ce1f31,10,44,31,2,1.0
train,5a84f6c55542997175ce1f36,10,68,49,1,0.5
train,5a84f7255542991dd0999e33,10,102,41,1,0.5
train,5a84f8555542997175ce1f3a,10,76,32,2,1.0
train,5a85018d5542997b5ce3ff98,10,26,17,0,0.0
train,5a8518a75542994c784ddaf7,10,58,28,1,0.5
train,5a852cd05542997b5ce3ffb0,10,54,47,1,0.5
train,5a8530cc5542992a431d1aeb,10,28,22,1,0.5
train,5a8534305542997b5ce3ffc4,10,59,39,0,0.0
train,5a85441f5542997175ce1faa,10,38,29,2,1.0
train,5a8545ba5542997b5ce3ffdd,10,60,33,1,0.5
train,5a8549c65542997b5ce3ffe6,10,35,26,1,0.5
train,5a85597c5542997175ce1fba,10,39,29,1,0.5
train,5a855b5c5542997b5ce3ffeb,10,37,26,1,0.5
train,5a855ca15542992a431d1b12,10,34,24,1,0.5
train,5a8563c05542997b5ce3fff4,10,44,31,1,0.5
train,5a8574945542997b5ce3fffb,10,51,28,1,0.5
train,5a857cf35542994c784ddb1d,10,71,47,1,0.5
train,5a858dc85542997b5ce40002,10,57,45,1,0.5
train,5a8591715542994c784ddb27,10,52,44,0,0.0
train,5a8595005542992a431d1b40,10,67,47,1,0.5
train,5a859a755542992a431d1b6d,10,42,30,1,0.5
train,5a859a9c5542997175ce1fd6,10,39,20,0,0.0
train,5a85a2845542997175ce1fe1,10,41,30,1,0.5
train,5a85a3005542991dd0999e72,10,73,34,1,0.5
train,5a85a8655542997b5ce40011,10,63,34,2,1.0
train,5a85ab905542994c784ddb35,10,48,34,1,0.5
train,5a85b2895542994c784ddb49,10,46,19,0,0.0
train,5a85b2ac5542991dd0999e90,10,64,33,1,0.5
train,5a85b2d95542997b5ce40028,10,40,34,1,0.5
train,5a85bc2d5542994c784ddb70,10,30,22,1,0.5
train,5a85c3225542992a431d1b95,10,68,32,2,1.0
train,5a85c3a15542992a431d1b97,10,74,44,1,0.5
train,5a85cd295542997175ce202b,10,57,28,0,0.0
train,5a85cead5542991dd0999ea9,10,71,40,0,0.0
train,5a85d25b5542996432c570ee,10,52,21,1,0.5
train,5a85d4395542996432c570f5,10,47,16,1,0.5
train,5a85d4ad5542997175ce2050,10,49,38,2,1.0
train,5a85d6d95542996432c570fb,10,27,19,1,0.5
train,5a85df525542994c784ddb9f,10,47,33,1,0.5
train,5a85e24a5542994775f6067f,10,66,30,1,0.5
train,5a85e5345542991dd0999ebb,10,32,23,2,1.0
train,5a85e57a5542994c784ddbb1,10,53,34,2,1.0
train,5a85ea095542994775f606a8,10,74,41,0,0.0
train,5a85ebe75542996432c5712a,10,44,29,0,0.0
train,5a85ee635542994775f606b4,10,49,29,1,0.5
train,5a85f2f55542997b5ce40036,10,45,30,1,0.5
train,5a85f4425542994775f606c4,10,25,24,0,0.0
train,5a85f4ec5542994775f606c6,10,37,25,2,1.0
train,5a85f5115542991dd0999ed9,10,34,29,0,0.0
train,5a85f8665542994775f606ce,10,53,36,1,0.5
train,5a85f98e5542996432c57152,10,48,37,1,0.5
train,5a85fb085542994775f606de,10,83,70,1,0.5
train,5a85fe2f5542996432c57165,10,64,45,1,0.5
train,5a8600665542994775f606ee,10,45,34,0,0.0
train,5a8601f855429960ec39b5fd,10,52,26,1,0.5
train,5a86038455429960ec39b600,10,58,40,1,0.5
train,5a860642554299211dda2a3e,10,37,33,1,0.5
train,5a860aa6554299211dda2a45,10,48,34,1,0.5
train,5a86113355429960ec39b618,10,57,30,1,0.5
train,5a8612d45542996432c5719b,10,42,30,1,0.5
train,5a86141f5542996432c571a5,10,61,50,2,1.0
train,5a861ea85542994775f60700,10,32,26,2,1.0
train,5a86204d5542994775f60709,10,40,29,1,0.5
train,5a8622ae554299211dda2a7e,10,29,15,2,1.0
train,5a86265f55429960ec39b625,10,56,37,2,1.0
train,5a86296a55429960ec39b631,10,78,58,1,0.5
train,5a862b0b554299211dda2a98,10,41,24,2,1.0
train,5a862c38554299211dda2a9a,10,42,16,1,0.5
train,5a862da855429960ec39b640,10,60,50,2,1.0
train,5a863114554299211dda2aa5,10,76,57,2,1.0
train,5a8634fe554299211dda2aac,10,32,15,1,0.5
train,5a8637415542994775f60724,10,54,33,1,0.5
train,5a863b27554299211dda2ab6,10,37,29,1,0.5
train,5a863b87554299211dda2ab7,10,34,25,1,0.5
train,5a863d2d5542991e771815d2,10,55,38,1,0.5
train,5a863ff0554299211dda2ac6,10,29,22,0,0.0
train,5a8642045542991e771815e2,10,29,22,1,0.5
train,5a8645825542991e771815eb,10,59,41,1,0.5
train,5a86458b5542991e771815ec,10,32,28,1,0.5
train,5a8646ec5542991e771815f2,10,36,24,2,1.0
train,5a864ff7554299211dda2af2,10,84,58,2,1.0
train,5a8651185542994775f60752,10,42,23,0,0.0
train,5a8656ca554299211dda2afc,10,46,34,2,1.0
train,5a86578755429960ec39b668,10,44,34,1,0.5
train,5a865bbf5542991e77181615,10,55,44,1,0.5
train,5a865d11554299211dda2b0d,10,39,8,1,0.5
train,5a865e785542991e7718161b,10,45,36,0,0.0
train,5a8660ba55429960ec39b684,10,40,31,1,0.5
train,5a8661535542994775f60758,10,44,29,1,0.5
train,5a8662b955429960ec39b687,10,58,39,0,0.0
train,5a8662da5542991e7718162f,10,44,38,0,0.0
train,5a86681c5542991e77181644,10,55,46,0,0.0
train,5a866b5b554299211dda2b23,10,33,28,1,0.5
train,5a866e7e554299211dda2b29,10,64,45,2,1.0
train,5a866fed554299211dda2b2e,10,61,36,1,0.5
train,5a867089554299211dda2b30,10,46,29,2,1.0
train,5a8672e4554299211dda2b39,10,69,35,1,0.5
train,5a8675b1554299211dda2b44,10,53,25,1,0.5
train,5a8682755542996432c571cf,10,40,27,1,0.5
train,5a868ca055429960ec39b6be,10,49,41,0,0.0
train,5a869e845542991e7718166f,10,36,19,1,0.5
train,5a86ac555542996432c571e4,10,24,19,0,0.0
train,5a86b13f55429960ec39b6c3,10,42,16,1,0.5
train,5a86e6f65542994775f6077c,10,42,33,1,0.5
train,5a86ea445542994775f60780,10,47,23,2,1.0
train,5a86ec9f55429960ec39b6d7,10,10,2,0,0.0
train,5a86ed6155429960ec39b6d9,10,52,44,1,0.5
train,5a86edcc55429960ec39b6da,10,88,70,1,0.5
train,5a86eee85542994775f60787,10,60,26,1,0.5
train,5a86f204554299211dda2b60,10,39,23,0,0.0
train,5a86f2fb554299211dda2b64,10,94,60,1,0.5
train,5a86f94a5542991e7718169e,10,54,41,2,1.0
train,5a8704f8554299211dda2ba4,10,45,28,1,0.5
train,5a87081755429960ec39b6fe,10,133,55,2,1.0
train,5a870a8e55429960ec39b707,10,55,49,1,0.5
train,5a87100655429960ec39b71e,10,25,13,1,0.5
train,5a8712095542991e771816af,10,52,36,1,0.5
train,5a87136e5542991e771816b2,10,49,27,2,1.0
train,5a87144155429960ec39b72b,10,27,21,1,0.5
train,5a87184a5542991e771816c5,10,79,51,1,0.5
train,5a87191155429960ec39b73d,10,73,40,1,0.5
train,5a871a5e5542996432c5721e,10,93,75,1,0.5
train,5a871e265542991e771816d1,10,75,25,2,1.0
train,5a8720885542991e771816d8,10,76,42,2,1.0
train,5a8725a15542996432c57230,10,34,10,1,0.5
train,5a87279b5542991e771816f7,10,46,34,1,0.5
train,5a8727dd5542991e771816f8,10,65,41,1,0.5
train,5a872e8e5542991e7718170c,10,50,34,1,0.5
train,5a8732505542991e77181713,10,44,35,2,1.0
train,5a8739a05542994775f607ab,10,35,21,1,0.5
train,5a873ec75542996432c57244,10,53,39,0,0.0
train,5a8740ee5542994846c1cd35,10,37,27,1,0.5
train,5a87411d5542994846c1cd37,10,43,31,1,0.5
train,5a874ce15542996432c57256,10,43,34,0,0.0
train,5a874e9b554299211dda2bd3,10,35,31,1,0.5
train,5a874f20554299211dda2bd6,10,52,23,1,0.5
train,5a8750945542996432c57264,10,63,54,1,0.5
train,5a875154554299211dda2be7,10,45,35,1,0.5
train,5a8753c05542994846c1cd62,10,38,32,1,0.5
train,5a87560d5542994775f607d9,10,45,31,1,0.5
train,5a8756aa5542994846c1cd69,10,44,29,2,1.0
train,5a8756f25542994775f607dc,10,54,31,1,0.5
train,5a87572d5542994846c1cd6b,10,49,28,1,0.5
train,5a8759395542994775f607e0,10,45,36,1,0.5
train,5a875b2a5542993e715abf0f,10,42,30,0,0.0
train,5a875cd65542996e4f30879d,10,48,37,2,1.0
train,5a8760e75542996e4f3087af,10,51,28,1,0.5
train,5a8762205542996e4f3087b8,10,55,38,2,1.0
train,5a8763475542996e4f3087c0,10,52,41,0,0.0
train,5a8769475542993e715abf2b,10,32,26,1,0.5
train,5a876a4a5542993e715abf30,10,25,17,1,0.5
train,5a876cd55542993e715abf36,10,57,36,2,1.0
train,5a876f785542993e715abf42,10,23,19,0,0.0
train,5a8777395542996e4f3087f3,10,67,54,2,1.0
train,5a8778d25542994846c1cd89,10,37,23,2,1.0
train,5a877df15542993e715abf7a,10,34,22,0,0.0
train,5a877e5d5542993e715abf7d,10,74,65,2,1.0
train,5a8781b65542993e715abf8f,10,30,27,1,0.5
train,5a8782f25542996e4f308818,10,64,45,1,0.5
train,5a87868c5542996e4f308828,10,45,35,0,0.0
train,5a8787915542996e4f30882e,10,27,17,1,0.5
train,5a8789115542994846c1cd9a,10,35,22,1,0.5
train,5a878d795542993e715abf9d,10,54,39,2,1.0
train,5a8790785542993e715abfac,10,36,29,1,0.5
train,5a87954f5542996e4f308856,10,46,28,1,0.5
train,5a8796345542994846c1cda3,10,32,20,1,0.5
train,5a87964c5542996e4f30885f,10,45,21,0,0.0
train,5a8799c55542996e4f308877,10,56,44,1,0.5
train,5a879adb5542996e4f30887f,10,29,21,1,0.5
train,5a879ba55542993e715abfc3,10,28,17,1,0.5
train,5a87a7235542996e4f3088a8,10,71,56,0,0.0
train,5a87ab905542996e4f3088c1,10,57,41,2,1.0
train,5a87ab9b5542996e4f3088c2,10,75,42,1,0.5
train,5a87b6215542996e4f3088d6,10,51,39,0,0.0
train,5a87b93c5542996e4f3088ec,10,45,29,2,1.0
train,5a87c0945542996e4f30890b,10,52,28,1,0.5
train,5a87c19a5542994846c1cde6,10,26,22,1,0.5
train,5a87c7dc5542996e4f30891b,10,29,19,1,0.5
train,5a87d8355542993e715abfe4,10,58,41,1,0.5
train,5a87e3d65542993e715abff8,10,46,37,2,1.0
train,5a87e5345542993e715abffb,10,76,61,1,0.5
train,5a87ee7b55429938390d3eb6,10,37,31,1,0.5
train,5a87ef2f55429938390d3eb9,10,75,46,0,0.0
train,5a87f3cb5542994846c1ce03,10,58,38,1,0.5
train,5a88082055429938390d3ed2,10,63,33,2,1.0
train,5a8809d755429938390d3ed6,10,43,26,1,0.5
train,5a881cbb55429938390d3ee7,10,30,19,1,0.5
train,5a881d2355429938390d3eeb,10,40,31,1,0.5
train,5a881ea055429938390d3ef3,10,39,26,1,0.5
train,5a882d9a5542997e5c09a599,10,50,38,1,0.5
train,5a882ffb5542994846c1ce0d,10,37,18,2,1.0
train,5a8832d355429938390d3f03,10,76,33,1,0.5
train,5a88341c5542994846c1ce20,10,29,25,1,0.5
train,5a8834f05542994846c1ce26,10,45,31,1,0.5
train,5a8835245542994846c1ce27,10,48,32,0,0.0
train,5a8835dc5542994846c1ce2b,10,65,36,1,0.5
train,5a8838635542997e5c09a5a9,10,32,23,1,0.5
train,5a8838885542994846c1ce39,10,61,47,2,1.0
train,5a88401c5542994846c1ce60,10,36,26,1,0.5
train,5a8841195542994846c1ce65,10,61,53,1,0.5
train,5a8841a35542994846c1ce69,10,42,27,0,0.0
train,5a8841ee5542994846c1ce6b,10,49,29,1,0.5
train,5a8843a455429938390d3f0c,10,64,40,1,0.5
train,5a88451655429938390d3f12,10,45,31,1,0.5
train,5a8849ac5542996e4f308932,10,22,17,1,0.5
train,5a884adb5542996e4f308938,10,20,11,0,0.0
train,5a886098554299206df2b248,10,50,31,1,0.5
train,5a88644455429938390d3f3f,10,30,22,1,0.5
train,5a88651b55429938390d3f45,10,50,44,0,0.0
train,5a88658955429938390d3f47,10,36,29,1,0.5
train,5a886886554299206df2b258,10,42,21,1,0.5
train,5a88696b554299206df2b25b,10,29,15,1,0.5
train,5a886b7555429938390d3f4d,10,32,24,1,0.5
train,5a886c0c55429938390d3f51,10,57,35,1,0.5
train,5a887898554299206df2b2a2,10,54,38,2,1.0
train,5a887f5c554299206df2b2c0,10,51,26,1,0.5
train,5a8887a055429938390d3f72,10,53,32,1,0.5
train,5a8888e35542997e5c09a5f6,10,58,25,1,0.5
train,5a8889405542997e5c09a5f9,10,79,62,1,0.5
train,5a888abc5542997e5c09a604,10,37,27,1,0.5
train,5a888b8e5542997e5c09a60a,10,25,19,1,0.5
train,5a888d535542997e5c09a617,10,36,25,1,0.5
train,5a888fe6554299206df2b2f7,10,48,32,1,0.5
train,5a88940055429938390d3f7b,10,51,35,2,1.0
train,5a88981c554299206df2b307,10,49,24,2,1.0
train,5a88982155429938390d3f81,10,35,25,1,0.5
train,5a889d18554299206df2b310,10,62,35,2,1.0
train,5a88a1475542997e5c09a646,10,64,35,2,1.0
train,5a88a19a5542997e5c09a64b,10,22,15,1,0.5
train,5a88a1bb5542997e5c09a64c,10,44,37,1,0.5
train,5a88a1e55542997e5c09a64d,10,35,21,1,0.5
train,5a88a23f5542997e5c09a652,10,59,43,0,0.0
train,5a88a35c554299206df2b316,10,54,39,2,1.0
train,5a88a42f554299206df2b317,10,29,20,1,0.5
train,5a88a4e65542997e5c09a671,10,32,16,1,0.5
train,5a88a6975542994846c1cea4,10,40,19,1,0.5
train,5a88a8f4554299206df2b320,10,63,46,0,0.0
train,5a88ac3d554299206df2b328,10,33,25,1,0.5
train,5a88b513554299206df2b338,10,95,40,2,1.0
train,5a88ba2c554299206df2b34b,10,56,23,2,1.0
train,5a88ba465542993e715ac089,10,51,41,1,0.5
train,5a88bb4a554299206df2b353,10,37,24,2,1.0
train,5a88bd1d554299206df2b357,10,65,34,1,0.5
train,5a88c4175542997e5c09a6ae,10,54,44,1,0.5
train,5a88c68d55429938390d3fba,10,42,26,1,0.5
train,5a88cf7e5542993b751ca85b,10,47,39,1,0.5
train,5a88d6df554299206df2b377,10,68,51,1,0.5
train,5a88d745554299206df2b378,10,40,33,2,1.0
train,5a88d7875542993b751ca876,10,82,35,1,0.5
train,5a88d7fc5542993b751ca879,10,37,16,0,0.0
train,5a88db445542993b751ca88a,10,69,31,1,0.5
train,5a88e2f35542993b751ca8ad,10,40,27,2,1.0
train,5a88e3cc5542997e5c09a6c2,10,52,31,1,0.5
train,5a88e605554299206df2b39c,10,66,42,1,0.5
train,5a88e75c5542993b751ca8c7,10,47,33,0,0.0
train,5a88e7a55542993b751ca8ca,10,74,21,1,0.5
train,5a88f180554299206df2b3cc,10,44,31,1,0.5
train,5a88f2cc55429938390d3ffb,10,54,23,1,0.5
train,5a88f7855542993b751ca8da,10,48,37,0,0.0
train,5a88f7bf5542997e5c09a6dd,10,87,50,1,0.5
train,5a88f9555542995153361214,10,65,27,1,0.5
train,5a88fa1c5542995153361219,10,49,33,1,0.5
train,5a88fa9e5542993b751ca8de,10,73,43,1,0.5
train,5a8900c75542997e5c09a6ed,10,39,30,1,0.5
train,5a890b895542995153361278,10,42,33,1,0.5
train,5a8911dd554299515336129d,10,101,54,1,0.5
train,5a891e1e5542993b751ca913,10,42,26,2,1.0
train,5a89217455429938390d4039,10,47,23,1,0.5
train,5a892d6f55429951533612d1,10,70,41,2,1.0
train,5a8933fe55429951533612df,10,37,25,2,1.0
train,5a893f305542993b751ca91e,10,53,39,1,0.5
train,5a893fc855429951533612f0,10,59,18,0,0.0
train,5a894bea55429946c8d6e910,10,46,32,1,0.5
train,5a895d305542993b751ca931,10,40,27,1,0.5
train,5a895f6155429946c8d6e914,10,66,31,1,0.5
train,5a89761d5542995153361310,10,40,29,1,0.5
train,5a89810655429946c8d6e929,10,46,37,1,0.5
train,5a899b6455429946c8d6e955,10,42,31,0,0.0
train,5a899bf955429946c8d6e959,10,67,43,1,0.5
train,5a899f4955429946c8d6e971,10,25,16,1,0.5
train,5a89a02955429946c8d6e975,10,26,21,0,0.0
train,5a89a128554299669944a552,10,47,39,1,0.5
train,5a89a13c55429946c8d6e97a,10,63,47,1,0.5
train,5a89a74e554299669944a562,10,90,57,2,1.0
train,5a89a82c5542993b751ca973,10,45,29,1,0.5
train,5a89a92a55429946c8d6e98c,10,29,21,1,0.5
train,5a89a99f55429946c8d6e98f,10,53,40,0,0.0
train,5a89ab1355429946c8d6e996,10,46,25,1,0.5
train,5a89b1de5542992e4fca8378,10,25,18,1,0.5
train,5a89b8f0554299669944a580,10,47,35,2,1.0
train,5a89bb0b5542992e4fca83a0,10,45,35,2,1.0
train,5a89bcc85542992e4fca83a7,10,108,71,1,0.5
train,5a89bf18554299669944a591,10,31,27,1,0.5
train,5a89cc99554299669944a5ae,10,46,25,1,0.5
train,5a89d26b5542992e4fca83d1,10,66,37,1,0.5
train,5a89d2d75542992e4fca83d2,10,83,53,1,0.5
train,5a89d3e15542992e4fca83d4,10,51,44,0,0.0
train,5a89d48c554299515336132e,10,74,14,0,0.0
train,5a89d8d055429946c8d6e9df,10,39,34,1,0.5
train,5a89dbec554299669944a5d6,10,75,47,1,0.5
train,5a89dc81554299669944a5dc,10,27,23,0,0.0
train,5a89dca8554299669944a5dd,10,55,45,1,0.5
train,5a89dd4d554299669944a5e3,10,53,28,1,0.5
train,5a89ddf25542992e4fca83ff,10,64,36,1,0.5
train,5a89df265542992e4fca840d,10,34,23,0,0.0
train,5a89dfcc55429946c8d6e9f0,10,48,3,1,0.5
train,5a89e0ec5542992e4fca8427,10,34,27,2,1.0
train,5a89e1bf5542992e4fca8433,10,22,10,1,0.5
train,5a89e2ba5542992e4fca8441,10,48,42,1,0.5
train,5a89e3995542992e4fca844d,10,81,53,1,0.5
train,5a89e4585542992e4fca8454,10,38,27,1,0.5
train,5a89e47f5542992e4fca8457,10,44,33,2,1.0
train,5a89e57f5542992e4fca845d,10,72,51,2,1.0
train,5a89e6615542992e4fca8462,10,65,27,1,0.5
train,5a89e8035542992e4fca846d,10,36,22,2,1.0
train,5a89e92c5542993b751ca9af,10,83,51,1,0.5
train,5a89e98955429946c8d6ea0c,10,37,13,0,0.0
train,5a89ec7b5542992e4fca8483,10,50,25,1,0.5
train,5a89f58f5542992e4fca84af,10,59,46,0,0.0
train,5a89f90a5542992e4fca84be,10,42,25,1,0.5
train,5a89fb525542993b751ca9d6,10,71,27,1,0.5
train,5a89fc305542993b751ca9dc,10,50,35,1,0.5
train,5a89fc665542993b751ca9de,10,68,51,1,0.5
train,5a89fea655429970aeb701eb,10,81,60,1,0.5
train,5a8a03245542992e4fca84d5,10,91,46,1,0.5
train,5a8a03985542992e4fca84d6,10,51,27,0,0.0
train,5a8a06c35542992d82986e57,10,45,30,2,1.0
train,5a8a07725542992d82986e5b,10,47,33,1,0.5
train,5a8a07af55429970aeb70222,10,57,26,1,0.5
train,5a8a09565542992d82986e66,10,48,29,1,0.5
train,5a8a09765542992d82986e67,10,27,22,1,0.5
train,5a8a09ff5542992d82986e6b,10,36,26,1,0.5
train,5a8a0cb75542992d82986e7d,10,46,35,2,1.0
train,5a8a0ed55542992e4fca84e8,10,50,30,2,1.0
train,5a8a12ae5542992d82986e92,10,38,29,0,0.0
train,5a8a13f45542992d82986e9e,10,27,22,1,0.5
train,5a8a17685542993b751ca9f3,10,21,5,0,0.0
train,5a8a19c45542992e4fca8501,10,29,22,0,0.0
train,5a8a1a975542992e4fca8505,10,34,16,2,1.0
train,5a8a1a9c5542992d82986ebb,10,45,29,1,0.5
train,5a8a1aea5542992e4fca8508,10,82,56,2,1.0
train,5a8a1dbc55429970aeb7025a,10,50,31,1,0.5
train,5a8a21a455429930ff3c0caf,10,48,47,1,0.5
train,5a8a265b5542992d82986ecc,10,20,18,0,0.0
train,5a8a2a5555429930ff3c0ccc,10,44,33,0,0.0
train,5a8a2d2155429930ff3c0cdc,10,39,23,1,0.5
train,5a8a38135542996c9b8d5e59,10,33,20,2,1.0
train,5a8a39195542992d82986f04,10,43,33,1,0.5
train,5a8a39b355429930ff3c0d13,10,55,43,2,1.0
train,5a8a3a355542996c9b8d5e5e,10,65,51,1,0.5
train,5a8a3dd55542995153361360,10,29,22,1,0.5
train,5a8a40015542996c9b8d5e72,10,68,42,1,0.5
train,5a8a410655429970aeb70279,10,30,18,1,0.5
train,5a8a416955429930ff3c0d2b,10,42,29,1,0.5
train,5a8a423255429930ff3c0d30,10,60,30,1,0.5
train,5a8a429955429930ff3c0d34,10,29,24,1,0.5
train,5a8a42ec55429970aeb7027c,10,39,27,2,1.0
train,5a8a43eb5542996c9b8d5e82,10,61,38,1,0.5
train,5a8a484f5542996c9b8d5e94,10,39,35,0,0.0
train,5a8a48ee55429930ff3c0d66,10,35,27,1,0.5
train,5a8a495055429930ff3c0d6a,10,36,24,1,0.5
train,5a8a49cd55429930ff3c0d71,10,19,10,1,0.5
train,5a8a4a4055429930ff3c0d77,10,64,39,1,0.5
train,5a8a4b9955429930ff3c0d88,10,35,32,1,0.5
train,5a8a575a554299515336136e,10,82,53,1,0.5
train,5a8a57fe55429930ff3c0da0,10,46,32,1,0.5
train,5a8a58f355429930ff3c0da3,10,52,36,2,1.0
train,5a8a59c955429930ff3c0da6,10,27,21,1,0.5
train,5a8a5a1955429930ff3c0da7,10,61,53,1,0.5
